,Unnamed: 0,Car_company,Registered_year,Engine_capacity,Insurance_type,Resale_price_lakh,KM_driven,Transmission_type,Owner_type,Max_power_bhp,Fuel_type,Seats,Mileage,Body_type,City,Car_model,VIN
8054,8054,Hyundai,2017,1197.0,Comprehensive,6.68,26997.0,Manual,1st Owner,81.83,Petrol,5.0,18.6,Hatchback,Hyderabad,i20 asta 1.2,FPL9HU456SNYK5SPK
8055,8055,Maruti,2016,1197.0,Comprehensive,5.94,105224.0,Manual,2nd Owner,83.1,Petrol,5.0,21.4,Hatchback,Hyderabad,baleno 1.2 alpha,UD5S46GM2K2GELFH6
8056,8056,Maruti,2019,1197.0,Comprehensive,6.99,49124.0,Manual,2nd Owner,83.1,Petrol,5.0,21.4,Hatchback,Hyderabad,baleno 1.2 zeta,CDDU5G832CTNBTTJ5
8057,8057,Maruti,2016,998.0,3rd Party,4.01,87908.0,Manual,1st Owner,67.04,Petrol,5.0,20.51,Hatchback,Hyderabad,wagon r stingray vxi,RH1GU9650F08FGDFL
8058,8058,Maruti,2017,1248.0,3rd Party,5.61,98700.0,Automatic,2nd Owner,74.0,Diesel,5.0,26.8,Hatchback,Hyderabad,ignis 1.3 amt zeta,2DJWSJAP7EFRJNSZZ
8059,8059,Hyundai,2016,814.0,3rd Party,1.8,60000.0,Manual,2nd Owner,55.2,LPG,5.0,41.356,Hatchback,Hyderabad,eon lpg era plus option,XYNE2ZP97L168GN1J
8060,8060,Honda,2011,1497.0,3rd Party,3.4,60000.0,Manual,2nd Owner,118.0,Petrol,5.0,17.0,Sedan,Hyderabad,city 1.5 v mt,EF2X1BF2XXY91FNW2
8061,8061,Honda,2018,1497.0,3rd Party,10.5,20000.0,Automatic,1st Owner,117.6,Petrol,5.0,18.0,Sedan,Hyderabad,city i-vtec cvt zx,NPPZD5626062UM7KF
8062,8062,Tata,2015,1405.0,3rd Party,1.8,120000.0,Manual,1st Owner,48.21,Diesel,5.0,17.88,Hatchback,Hyderabad,indica v2 dls bsiii,WH8PS22X7R5J16HAL
8063,8063,Hyundai,2013,814.0,3rd Party,2.2,90000.0,Manual,2nd Owner,55.2,LPG,5.0,21.1,Hatchback,Hyderabad,eon lpg magna plus,4MGWS7KWXX72F21PN
8064,8064,Jeep,2018,1368.0,3rd Party,8.9,30000.0,Manual,2nd Owner,160.0,Petrol,5.0,16.0,SUV,Hyderabad,compass 1.4 sport,74TEALX58J3R9550Y
8065,8065,Jeep,2018,1368.0,3rd Party,8.9,30000.0,Manual,2nd Owner,160.0,Petrol,5.0,16.0,SUV,Hyderabad,compass 1.4 sport,8D5Y3J1Y9LS972W2J
8066,8066,Hyundai,2015,1591.0,3rd Party,6.0,80000.0,Manual,2nd Owner,121.3,Petrol,5.0,17.01,Sedan,Hyderabad,verna 1.6 sx vtvt,TMZ73M921H96KCUVH
8067,8067,Honda,2015,1497.0,3rd Party,6.2,69791.0,Manual,1st Owner,117.3,Petrol,5.0,17.4,Sedan,Hyderabad,city i vtec v,VL8AE1ZL0PNFA2YK6
8068,8068,Maruti,2019,1197.0,3rd Party,7.01,42783.0,Manual,2nd Owner,83.1,Petrol,5.0,21.4,Hatchback,Hyderabad,baleno 1.2 zeta,DGUR21VM8RY1WHJGT
8069,8069,Maruti,2017,1197.0,Comprehensive,5.65,52858.0,Manual,1st Owner,88.5,Petrol,5.0,22.38,Hatchback,Hyderabad,swift vxi,GXRY1HMW48GLNYB1R
8070,8070,Hyundai,2016,1197.0,3rd Party,5.91,61060.0,Manual,2nd Owner,81.83,Petrol,5.0,18.6,Hatchback,Hyderabad,i20 sportz 1.2,Z7NGBH2Y0RX7FSUM5
8071,8071,Maruti,2013,998.0,Comprehensive,3.11,91405.0,Manual,1st Owner,67.1,Petrol,5.0,18.9,Hatchback,Hyderabad,wagon r vxi bs iv,36W16LF76VSPGABDP
8072,8072,Maruti,2018,1197.0,Comprehensive,6.64,60765.0,Manual,1st Owner,83.1,Petrol,5.0,21.4,Hatchback,Hyderabad,baleno 1.2 alpha,Y12AURUG469AXFA02
8073,8073,Hyundai,2019,1197.0,Comprehensive,5.17,55812.0,Manual,1st Owner,81.86,Petrol,5.0,18.9,Hatchback,Hyderabad,grand i10 1.2 kappa sportz bsiv,9RWXKEE93XK72ULJY
8074,8074,Hyundai,2013,1197.0,Comprehensive,3.14,72473.0,Manual,1st Owner,78.9,Petrol,5.0,20.36,Hatchback,Hyderabad,i10 magna,2B9WZEVR1LAA5VSVW
8075,8075,Maruti,2015,1197.0,3rd Party,4.76,119106.0,Manual,2nd Owner,88.5,Petrol,5.0,22.38,Hatchback,Hyderabad,swift zxi,HDMHJ1X3XW6F1YRDH
8076,8076,Maruti,2018,1197.0,3rd Party,5.66,72599.0,Automatic,1st Owner,88.5,Petrol,5.0,22.56,Hatchback,Hyderabad,swift vxi amt,C0A9TUCX9AP38K2HV
8077,8077,Honda,2016,1497.0,Comprehensive,6.33,87335.0,Manual,1st Owner,117.3,Petrol,5.0,17.8,Sedan,Hyderabad,city i vtec sv,FH3MTBBE5CLYGWMPB
8078,8078,Hyundai,2016,1197.0,3rd Party,4.97,28467.0,Manual,2nd Owner,82.0,Petrol,5.0,18.9,Hatchback,Hyderabad,grand i10 sportz,0DF2CHMAXNYEHWFTF
8079,8079,Maruti,2019,1248.0,3rd Party,7.0,70000.0,Manual,1st Owner,74.0,Diesel,5.0,28.4,Hatchback,Hyderabad,swift vdi,5A7JR5N86J4WNS4CM
8080,8080,Nissan,2022,999.0,3rd Party,6.4,10000.0,Manual,2nd Owner,71.02,Petrol,5.0,18.75,SUV,Hyderabad,magnite xe bsvi,FU8390979R0HKRGV2
8081,8081,Jaguar,2013,2179.0,3rd Party,17.0,70000.0,Automatic,2nd Owner,187.7,Diesel,5.0,16.36,Sedan,Hyderabad,xf 2.2 litre luxury,4ZCR2WAM1Y7CK1XSB
8082,8082,Jaguar,2013,2179.0,3rd Party,18.0,70000.0,Automatic,1st Owner,187.7,Diesel,5.0,16.36,Sedan,Hyderabad,xf 2.2 litre luxury,VCV38VAMXPCSKR3TE
8083,8083,Jaguar,2013,2179.0,3rd Party,17.5,70000.0,Automatic,1st Owner,187.7,Diesel,5.0,16.36,Sedan,Hyderabad,xf 2.2 litre luxury,088K3TYJXHTS2NZ1S
8084,8084,Hyundai,2003,1086.0,3rd Party,0.95,120000.0,Manual,2nd Owner,,Petrol,5.0,,Hatchback,Hyderabad,santro xing xp,1UUTLB3N2HFLYS37C
8085,8085,Maruti,2016,1248.0,3rd Party,3.5,100000.0,Manual,1st Owner,73.94,Diesel,5.0,23.2,Hatchback,Hyderabad,ritz ldi,GMMAWKTF3V0F6P05C
8086,8086,Chevrolet,2010,1991.0,3rd Party,3.5,90000.0,Automatic,2nd Owner,147.9,Diesel,5.0,18.1,Sedan,Hyderabad,cruze ltz at,67099J9YXEDD0F4U4
8087,8087,Hyundai,2010,1197.0,3rd Party,2.59,65303.0,Manual,1st Owner,78.9,Petrol,5.0,20.36,Hatchback,Hyderabad,i10 magna,0E4BZA6TX2K753RDP
8088,8088,Hyundai,2019,1197.0,3rd Party,7.07,76407.0,Automatic,1st Owner,81.86,Petrol,5.0,20.7,Hatchback,Hyderabad,grand i10 nios amt sportz,22661P403UB4Z8FTD
8089,8089,Hyundai,2018,1582.0,3rd Party,9.91,76654.0,Automatic,1st Owner,126.2,Diesel,5.0,22.0,Sedan,Hyderabad,verna crdi 1.6 at sx plus,KFV9RWN35D06EMXRJ
8090,8090,Maruti,2019,1197.0,3rd Party,6.88,31286.0,Automatic,1st Owner,88.5,Petrol,5.0,22.56,Hatchback,Hyderabad,swift vxi amt,R6CGJCYM2C7CE9106
8091,8091,Maruti,2018,1197.0,Comprehensive,6.6,33444.0,Manual,1st Owner,81.8,Petrol,5.0,21.21,Sedan,Hyderabad,swift dzire zxi 1.2,P8AK7F3M6CN12X4TX
8092,8092,Maruti,2016,998.0,Comprehensive,4.27,66754.0,Manual,1st Owner,67.04,Petrol,5.0,20.51,Hatchback,Hyderabad,wagon r vxi optional,4FUPP1YN9S7MJNSLG
8093,8093,Tata,2019,1199.0,3rd Party,5.62,30627.0,Manual,1st Owner,83.83,Petrol,5.0,23.84,Hatchback,Hyderabad,tiago xz plus dual tone,C9V146CU2TM1M0UAV
8094,8094,Tata,2018,1199.0,Comprehensive,5.56,40534.0,Automatic,2nd Owner,83.83,Petrol,5.0,23.84,Hatchback,Hyderabad,tiago 1.2 revotron xza,298SC8KM248BTUZ4X
8095,8095,Maruti,2014,796.0,3rd Party,2.58,52946.0,Manual,2nd Owner,47.33,Petrol,5.0,22.05,Hatchback,Hyderabad,alto 800 lxi,9ZNK38PS27T9K5CDM
8096,8096,Honda,2019,1498.0,3rd Party,9.28,96940.0,Automatic,1st Owner,119.35,Petrol,5.0,18.4,Sedan,Hyderabad,city zx cvt,4NFDGHK15MP6UVAA0
8097,8097,Maruti,2016,1197.0,3rd Party,5.76,102753.0,Manual,2nd Owner,83.1,Petrol,5.0,21.4,Hatchback,Hyderabad,baleno 1.2 alpha,3RSPLA3A16NPUJPC6
8098,8098,Volkswagen,2015,1197.0,3rd Party,6.0,50000.0,Automatic,1st Owner,103.6,Petrol,5.0,17.21,Hatchback,Hyderabad,polo gt tsi,G4DFMKM01WWAWESSF
8099,8099,Volkswagen,2015,1197.0,3rd Party,6.0,50000.0,Automatic,1st Owner,103.6,Petrol,5.0,17.21,Hatchback,Hyderabad,polo gt tsi,W0FZ7X974NEXTJVE4
8100,8100,Volkswagen,2015,1197.0,3rd Party,6.0,50000.0,Automatic,1st Owner,103.6,Petrol,5.0,17.21,Hatchback,Hyderabad,polo gt tsi,Y0ZFXHBJXMF8CH9MF
8101,8101,Ford,2013,1196.0,3rd Party,4.0,10000.0,Manual,1st Owner,70.02,Petrol,5.0,15.6,Hatchback,Hyderabad,figo petrol exi,8NMVECKXX81FHFYT1
8102,8102,Volkswagen,2011,1598.0,3rd Party,3.0,90000.0,Manual,5th Owner,103.6,Diesel,5.0,20.54,Sedan,Hyderabad,vento diesel trendline,21Y8PB7U8RWE7GYV8
8103,8103,Tata,2004,1396.0,3rd Party,0.8,70000.0,Manual,3rd Owner,85.0,Petrol,5.0,12.8,Tata,Hyderabad,indigo marina glx,RJAJRT7A05DN525VC
8104,8104,Hyundai,2022,1497.0,3rd Party,16.85,40000.0,Manual,1st Owner,113.18,Petrol,5.0,,SUV,Hyderabad,creta sx bsvi,ZU9WWP7795W5W1K6R
8105,8105,Toyota,2016,2755.0,3rd Party,20.0,110000.0,Automatic,1st Owner,171.5,Diesel,7.0,11.36,MUV,Hyderabad,innova crysta 2.8 zx at bsiv,2SLTDUP58DS7LN61F
8106,8106,Hyundai,2019,1086.0,Comprehensive,5.06,57435.0,Manual,1st Owner,68.0,Petrol,5.0,20.3,Hatchback,Hyderabad,santro asta bsiv,UCB0SJ027J310U83M
8107,8107,Maruti,2018,1197.0,3rd Party,7.19,65044.0,Automatic,2nd Owner,83.1,Petrol,5.0,21.4,Hatchback,Hyderabad,baleno 1.2 cvt alpha,AB5YR3AR1W9GT4SLS
8108,8108,Maruti,2018,1197.0,Zero Depreciation,7.14,44348.0,Automatic,1st Owner,81.8,Petrol,5.0,21.21,Sedan,Hyderabad,swift dzire amt vxi,897KERG27AM9ER5G0
8109,8109,Maruti,2016,1197.0,3rd Party,5.11,47462.0,Manual,1st Owner,88.5,Petrol,5.0,22.38,Hatchback,Hyderabad,swift vxi,66EKGJCA4KA99A36F
8110,8110,Hyundai,2016,1197.0,3rd Party,6.63,70760.0,Manual,2nd Owner,81.83,Petrol,5.0,18.6,Hatchback,Hyderabad,i20 asta 1.2,Z7M0YNVD1FW5ETX3A
8111,8111,Honda,2013,1198.0,3rd Party,3.52,60993.0,Manual,1st Owner,86.8,Petrol,5.0,19.4,Hatchback,Hyderabad,brio v mt,7UD52XBV3829KPSP0
8112,8112,Hyundai,2016,1197.0,3rd Party,5.91,47875.0,Manual,1st Owner,81.83,Petrol,5.0,18.6,Hatchback,Hyderabad,i20 sportz 1.2,8CM2DGTV1R8V1V6SV
8113,8113,Tata,2018,1199.0,Comprehensive,5.96,43401.0,Manual,1st Owner,83.81,Petrol,5.0,20.3,Sedan,Hyderabad,tigor xz plus,7T3B3TX67NXFDD8GZ
8114,8114,Maruti,2015,796.0,3rd Party,2.66,73944.0,Manual,1st Owner,47.33,Petrol,5.0,22.05,Hatchback,Hyderabad,alto 800 lxi,V5PZEG9N9151GJA5W
8115,8115,Maruti,2019,1197.0,3rd Party,6.84,89899.0,Automatic,1st Owner,88.5,Petrol,5.0,22.56,Hatchback,Hyderabad,swift zxi plus amt,A5FRE77B6C90SKS49
8116,8116,Maruti,2017,998.0,Zero Depreciation,3.99,52791.0,Automatic,1st Owner,67.0,Petrol,5.0,20.51,Hatchback,Hyderabad,wagon r amt vxi,E44EELBD1P1KDYRF2
8117,8117,Tata,2016,1396.0,3rd Party,2.0,100000.0,Manual,1st Owner,69.0,Diesel,5.0,25.0,Hatchback,Hyderabad,indica v2 ls,WRTUH46Y123F2V5WD
8118,8118,Honda,2022,1498.0,3rd Party,22.5,30000.0,Automatic,1st Owner,96.55,Petrol,5.0,26.5,Sedan,Hyderabad,city hybrid zx sensing ehev,9ZVLUTNL3JJ6UEG5P
8119,8119,Honda,2021,1199.0,3rd Party,7.2,40000.0,Manual,1st Owner,88.76,Petrol,5.0,18.6,Sedan,Hyderabad,amaze vx petrol,Z7NVYZ41X9BA8NL5K
8120,8120,Honda,2015,1198.0,3rd Party,5.5,40000.0,Automatic,2nd Owner,86.8,Petrol,5.0,16.5,Hatchback,Hyderabad,brio vx at,9PZZ2KFD3GFJ0CHNN
8121,8121,Ford,2015,1498.0,3rd Party,6.5,70000.0,Manual,1st Owner,98.59,Diesel,5.0,22.77,SUV,Hyderabad,ecosport 1.5 tdci titanium bsiv,Y77V64Z123THP2GP6
8122,8122,Hyundai,2009,1197.0,3rd Party,2.2,60000.0,Manual,2nd Owner,78.9,Petrol,5.0,20.36,Hatchback,Hyderabad,i10 magna,VCNG0EDW56RB5K1LV
8123,8123,Honda,2018,1498.0,3rd Party,7.0,80000.0,Manual,1st Owner,98.6,Diesel,5.0,25.5,SUV,Hyderabad,wr-v i-dtec vx,B18UWZ8J5U9N65BLF
8124,8124,Hyundai,2017,1197.0,3rd Party,6.0,60000.0,Manual,1st Owner,81.83,Petrol,5.0,18.6,Hatchback,Hyderabad,i20 magna 1.2,MM84DE2PXPDZ7FJX3
8125,8125,Maruti,2022,1462.0,3rd Party,9.35,17513.0,Manual,1st Owner,103.25,Petrol,5.0,20.65,Sedan,Hyderabad,ciaz delta bsvi,R2NAR2BE8BS8APCFK
8126,8126,Renault,2018,999.0,3rd Party,4.06,48556.0,Automatic,1st Owner,67.0,Petrol,5.0,23.01,Hatchback,Hyderabad,kwid 1.0 rxt optional at 2016-2019,X3XXHEVGXU33Z611M
8127,8127,Maruti,2017,1248.0,3rd Party,5.76,105133.0,Manual,1st Owner,74.0,Diesel,5.0,25.2,Hatchback,Hyderabad,swift vdi bsiv,YG3K95V33ULJTJPH7
8128,8128,Honda,2020,1199.0,Comprehensive,7.73,50385.0,Automatic,1st Owner,88.76,Petrol,5.0,18.3,Sedan,Hyderabad,amaze vx cvt petrol,FWBYGA9S74GZTENA2
8129,8129,Maruti,2017,1248.0,Comprehensive,8.59,67725.0,Manual,1st Owner,88.5,Diesel,5.0,24.3,SUV,Hyderabad,vitara brezza zdi plus dual tone,CZ8RKVW3XG0BYBSML
8130,8130,Maruti,2017,998.0,3rd Party,4.11,64464.0,Manual,1st Owner,67.04,Petrol,5.0,20.51,Hatchback,Hyderabad,wagon r vxi bs iv,CUJJPSNU7WNE7ZYF6
8131,8131,Maruti,2014,1197.0,Comprehensive,4.66,73889.0,Manual,1st Owner,88.5,Petrol,5.0,22.38,Hatchback,Hyderabad,swift vxi,4YZZ1DBBXUL8XK2H6
8132,8132,Hyundai,2020,1197.0,3rd Party,6.46,29765.0,Manual,2nd Owner,81.86,Petrol,5.0,20.7,Hatchback,Hyderabad,grand i10 nios sportz,8VMGT6WT0CSWV3WLG
8133,8133,Maruti,2019,998.0,Comprehensive,4.87,35564.0,Manual,2nd Owner,65.71,Petrol,5.0,25.24,Hatchback,Hyderabad,celerio zxi,AJBEBA9R1PBDACCXE
8134,8134,Hyundai,2017,1197.0,3rd Party,6.06,22808.0,Manual,2nd Owner,81.83,Petrol,5.0,18.6,Hatchback,Hyderabad,i20 sportz 1.2,XNVKP1PS6V4ZYUVM5
8135,8135,Maruti,2019,998.0,3rd Party,4.18,76003.0,Manual,1st Owner,67.05,Petrol,5.0,21.7,Hatchback,Hyderabad,s-presso vxi opt 2019-2022,LAY6XC1289SANGVSM
8136,8136,Maruti,2013,1197.0,Comprehensive,4.03,36577.0,Manual,3rd Owner,88.5,Petrol,5.0,22.38,Hatchback,Hyderabad,swift vxi,TRF8MWK74WYMEVKAY
8137,8137,Nissan,2014,1461.0,3rd Party,5.0,120000.0,Manual,3rd Owner,108.5,Diesel,5.0,19.01,SUV,Hyderabad,terrano xv premium 110 ps,B0PHESZU3FNEAYGWZ
8138,8138,Honda,2014,1498.0,3rd Party,4.0,120000.0,Manual,1st Owner,98.6,Diesel,5.0,25.8,Sedan,Hyderabad,amaze e i-dtech,VWG8R78H7FR3CD2UJ
8139,8139,Maruti,2022,1197.0,3rd Party,8.0,20000.0,Manual,1st Owner,88.5,Petrol,5.0,22.38,Hatchback,Hyderabad,swift vxi bsvi,GKZAJ91G50KEWUD4F
8140,8140,Tata,2021,1956.0,3rd Party,20.0,20000.0,Automatic,1st Owner,167.67,Diesel,5.0,14.6,SUV,Hyderabad,harrier xta plus dark edition at bsvi,9ZRDY8788NXEKJR9H
8141,8141,Honda,2018,1498.0,3rd Party,6.8,110000.0,Manual,1st Owner,98.6,Diesel,5.0,25.8,Sedan,Hyderabad,amaze s i-dtec,X03TRMGW33LHH6NMK
8142,8142,Maruti,2016,1248.0,3rd Party,4.5,120000.0,Manual,1st Owner,74.0,Diesel,5.0,26.59,Sedan,Hyderabad,swift dzire ldi,VZBHA27416GM0WR0R
8143,8143,Tata,2021,1956.0,3rd Party,20.0,20000.0,Automatic,1st Owner,167.67,Diesel,5.0,14.6,SUV,Hyderabad,harrier xta plus dark edition at bsvi,NWURA3949Z6TC87CS
8144,8144,Hyundai,2010,1086.0,3rd Party,1.8,120000.0,Manual,2nd Owner,62.0,Petrol,5.0,,Hatchback,Hyderabad,santro xing gl,JKCNEK8U305XTJB1D
8145,8145,Honda,2014,1198.0,Comprehensive,3.77,64736.0,Manual,1st Owner,86.8,Petrol,5.0,19.4,Hatchback,Hyderabad,brio s mt,SFZFPKT4XG0L43XDN
8146,8146,Maruti,2015,998.0,3rd Party,3.8,73069.0,Manual,1st Owner,65.71,Petrol,5.0,25.24,Hatchback,Hyderabad,celerio zxi,M2BR4VVM16WH8U5MN
8147,8147,Tata,2021,1199.0,Comprehensive,7.6,11742.0,Manual,1st Owner,108.48,Petrol,5.0,18.5,Hatchback,Hyderabad,altroz xt turbo,UXE7WL8G6NHABFNVV
8148,8148,Hyundai,2017,1197.0,Comprehensive,5.27,39595.0,Manual,1st Owner,81.86,Petrol,5.0,18.9,Hatchback,Hyderabad,grand i10 1.2 kappa sportz bsiv,MEJVJ9CX9Y84VGC2M
8149,8149,Datsun,2017,799.0,3rd Party,3.01,32419.0,Manual,1st Owner,53.64,Petrol,5.0,22.7,Hatchback,Hyderabad,redigo s,UT3N87DJ75U9PF8XS
8150,8150,Hyundai,2018,1197.0,Comprehensive,7.1,91609.0,Manual,2nd Owner,81.83,Petrol,5.0,18.6,Hatchback,Hyderabad,i20 1.2 asta option,NDAGL24Y83THKRC6C
8151,8151,Maruti,2017,1197.0,Comprehensive,5.7,66501.0,Manual,1st Owner,81.8,Petrol,5.0,20.4,Hatchback,Hyderabad,swift vxi optional,FUR47VCX56S8P1SZF
8152,8152,Maruti,2017,796.0,Comprehensive,3.0,21247.0,Manual,1st Owner,47.33,Petrol,5.0,22.05,Hatchback,Hyderabad,alto 800 lxi,XABG3XFB2T7B4P1EB
8153,8153,Maruti,2019,1197.0,3rd Party,6.73,64001.0,Manual,2nd Owner,88.5,Petrol,5.0,22.38,Hatchback,Hyderabad,swift zxi plus,V5EX0AH0052S9NFFD
8154,8154,Hyundai,2015,1197.0,3rd Party,5.39,94121.0,Manual,2nd Owner,81.83,Petrol,5.0,18.6,Hatchback,Hyderabad,i20 sportz 1.2,Y10UXVLY8V0M4K20P
8155,8155,Maruti,2017,796.0,3rd Party,3.38,36200.0,Manual,1st Owner,47.33,Petrol,5.0,22.05,Hatchback,Hyderabad,alto 800 vxi,ZDH0X874X3JGTEFWH
8156,8156,Maruti,2019,1197.0,Zero Depreciation,7.56,37702.0,Automatic,1st Owner,83.1,Petrol,5.0,21.4,Hatchback,Hyderabad,baleno 1.2 cvt zeta,12H0WL762XYPVE2LL
8157,8157,Honda,2016,1498.0,3rd Party,6.0,60000.0,Manual,1st Owner,98.6,Diesel,7.0,24.2,MUV,Hyderabad,mobilio v i-dtec,C6MA52AE5C93L6R0J
8158,8158,Maruti,2022,1197.0,3rd Party,7.85,20000.0,Manual,1st Owner,88.5,Petrol,5.0,22.41,Sedan,Hyderabad,swift dzire vxi bsvi,MPMKLTUG92TN7Y62J
8159,8159,Honda,2016,1498.0,3rd Party,6.0,60000.0,Manual,1st Owner,98.6,Diesel,7.0,24.2,MUV,Hyderabad,mobilio v i-dtec,GB5FPMWK3JZNY3XLG
8160,8160,Audi,2017,1968.0,3rd Party,42.0,70000.0,Automatic,1st Owner,174.3,Diesel,5.0,14.16,SUV,Hyderabad,q5 30 tdi quattro premium,B5FGFBKL7U953W92L
8161,8161,Chevrolet,2015,1199.0,3rd Party,2.3,80000.0,Manual,2nd Owner,82.4,Petrol,5.0,18.2,Sedan,Hyderabad,sail 1.2 ls abs,D1NCPVV86R1F9GSXA
8162,8162,Ford,2015,1499.0,3rd Party,6.3,60000.0,Automatic,1st Owner,110.0,Petrol,5.0,16.5,SUV,Hyderabad,ecosport 1.5 ti vct at titanium,W2XLV4VD03P9T9X3S
8163,8163,Hyundai,2010,1197.0,3rd Party,2.6,60000.0,Manual,2nd Owner,80.0,Petrol,5.0,17.0,Hatchback,Hyderabad,i20 sportz petrol,Y4B9V7G25FU2CTLG0
8164,8164,Volkswagen,2016,1968.0,3rd Party,10.0,90000.0,Automatic,1st Owner,138.03,Diesel,5.0,16.96,Sedan,Hyderabad,jetta 2.0l tdi highline at,7X7ES8ZJ1FYF3ZF8K
8165,8165,Maruti,2018,1248.0,Comprehensive,7.05,99103.0,Automatic,2nd Owner,74.0,Diesel,5.0,28.4,Hatchback,Hyderabad,swift amt zdi,561FAYKY2PZEX91LM
8166,8166,Honda,2013,1497.0,Comprehensive,5.42,83446.0,Manual,1st Owner,116.3,Petrol,5.0,16.8,Sedan,Hyderabad,city v mt,KVYABYAM8W89UY20T
8167,8167,Maruti,2017,796.0,3rd Party,2.84,52052.0,Manual,2nd Owner,47.33,Petrol,5.0,22.05,Hatchback,Hyderabad,alto 800 lxi,BENBM5FH96KS5KPP9
8168,8168,Maruti,2016,1197.0,Comprehensive,5.01,62648.0,Manual,1st Owner,88.5,Petrol,5.0,22.38,Hatchback,Hyderabad,swift vxi,2BLH1R8UX608WSCKA
8169,8169,Hyundai,2016,1197.0,3rd Party,4.89,42434.0,Manual,1st Owner,82.0,Petrol,5.0,18.9,Hatchback,Hyderabad,grand i10 asta,GCT21CEE8EU5B1TMZ
8170,8170,Hyundai,2016,1582.0,Comprehensive,7.13,65942.0,Manual,2nd Owner,126.2,Diesel,5.0,23.9,Sedan,Hyderabad,verna 1.6 crdi sx,WHWSS898XVUYC2HHD
8171,8171,Maruti,2022,998.0,3rd Party,5.53,14213.0,Manual,1st Owner,65.71,Petrol,5.0,21.7,Hatchback,Hyderabad,s-presso vxi plus 2019-2022,5VBUTFSH5PWG8YF12
8172,8172,Maruti,2018,796.0,Comprehensive,2.83,63178.0,Manual,1st Owner,47.33,Petrol,5.0,22.05,Hatchback,Hyderabad,alto 800 vxi,1YECAYKV06BDA41F2
8173,8173,Maruti,2016,1197.0,Comprehensive,5.35,47741.0,Manual,2nd Owner,83.1,Petrol,5.0,21.4,Hatchback,Hyderabad,baleno 1.2 sigma,A0K14HW2574RFPK8N
8174,8174,Toyota,2018,1496.0,Comprehensive,7.33,68950.0,Automatic,2nd Owner,105.94,Petrol,5.0,17.8,Sedan,Hyderabad,yaris g cvt,U117R0WF4D47XRGSZ
8175,8175,Hyundai,2018,1197.0,3rd Party,7.22,70784.0,Manual,1st Owner,81.86,Petrol,5.0,17.19,Hatchback,Hyderabad,i20 active 1.2 sx dual tone,68K0USVR21DN5BS0X
8176,8176,Maruti,2017,1248.0,3rd Party,8.09,121129.0,Manual,2nd Owner,88.5,Diesel,5.0,24.3,SUV,Hyderabad,vitara brezza zdi plus,P4TDD6F40FFES003D
8177,8177,Maruti,2020,1197.0,3rd Party,5.85,30000.0,Manual,1st Owner,81.8,Petrol,5.0,21.21,Hatchback,Hyderabad,swift vxi,YDRUA0XB7TZULWVDX
8178,8178,Maruti,2017,1248.0,3rd Party,8.5,80000.0,Manual,1st Owner,88.5,Diesel,5.0,28.09,Sedan,Hyderabad,ciaz 1.3 alpha,NL0K22919459ZYVRW
8179,8179,Chevrolet,2010,2231.0,3rd Party,4.1,120000.0,Automatic,2nd Owner,184.0,Diesel,7.0,12.12,SUV,Hyderabad,captiva 2.2 at awd,AJ395C956ULVGBMHZ
8180,8180,Mahindra,2015,2179.0,3rd Party,9.5,110000.0,Manual,2nd Owner,140.0,Diesel,7.0,16.0,SUV,Hyderabad,xuv500 r w10 fwd,SVCXNTV86F9N2X3H6
8181,8181,Jeep,2018,1956.0,3rd Party,15.0,40000.0,Manual,1st Owner,170.0,Diesel,5.0,17.1,SUV,Hyderabad,compass 2.0 longitude option bsiv,MHLBA9T08YDAV2W2K
8182,8182,Tata,2016,1396.0,3rd Party,1.8,120000.0,Manual,1st Owner,69.0,Diesel,5.0,25.0,Hatchback,Hyderabad,indica v2 ls,ZBS0X9J05BUN3X1DB
8183,8183,Hyundai,2022,998.0,3rd Party,11.5,10000.0,Automatic,1st Owner,118.41,Petrol,5.0,20.25,Hatchback,Hyderabad,i20 n line n8 dct dual tone bsvi,AFADRGAGXF0LVPYD3
8184,8184,Ford,2015,1499.0,3rd Party,6.3,60000.0,Automatic,1st Owner,110.0,Petrol,5.0,16.5,SUV,Hyderabad,ecosport 1.5 ti vct at titanium,02TYMUF0XVHETF3LK
8185,8185,Maruti,2011,796.0,3rd Party,1.86,39109.0,Manual,1st Owner,46.3,Petrol,5.0,19.7,Hatchback,Hyderabad,alto lxi,BXYDDEKA5B29GYTN3
8186,8186,Hyundai,2019,1197.0,Comprehensive,6.7,38010.0,Automatic,1st Owner,81.86,Petrol,5.0,20.7,Hatchback,Hyderabad,grand i10 nios amt sportz,V29RJ6YCXX4DZ69Z7
8187,8187,Maruti,2017,998.0,Comprehensive,4.59,51180.0,Automatic,1st Owner,67.04,Petrol,5.0,23.1,Hatchback,Hyderabad,celerio zxi optional amt bsiv,BSP56NHUXEFGZENYB
8188,8188,Maruti,2018,796.0,3rd Party,3.05,45076.0,Manual,1st Owner,47.33,Petrol,5.0,22.05,Hatchback,Hyderabad,alto 800 lxi,7RRSSZ9W2Y1RTRCGC
8189,8189,Maruti,2017,1248.0,3rd Party,7.71,71821.0,Manual,1st Owner,74.02,Diesel,5.0,28.4,Sedan,Hyderabad,swift dzire zdi plus,SSU9Z1DL11D7NUETM
