,Unnamed: 0.1,Unnamed: 0,Car_company,Registered_year,Engine_capacity,Insurance_type,Resale_price_lakh,KM_driven,Transmission_type,Owner_type,Max_power_bhp,Fuel_type,Seats,Mileage,Body_type,City,Car_model,VIN,Extra_info
8012,8012,8012,Tata,2016,1396.0,3rd Party,1.0,120000.0,Manual,2nd Owner,69.0,Diesel,5.0,25.0,Hatchback,Hyderabad,Indica,M4B560B45HGFJ30YV,V2 LS
8013,8013,8013,Maruti,2019,1197.0,Comprehensive,7.43,54123.0,Automatic,1st Owner,81.8,Petrol,5.0,21.21,Sedan,Hyderabad,Swift,4X3F3S9W8P8SNH0C7,Dzire AMT ZXI
8014,8014,8014,Ford,2020,1498.0,3rd Party,9.07,47654.0,Manual,2nd Owner,98.96,Diesel,5.0,23.0,SUV,Hyderabad,Ecosport,12PXJ51714GJ12M5T,1.5 Diesel Titanium BSIV
8015,8015,8015,Hyundai,2016,1197.0,Zero Depreciation,5.24,45741.0,Manual,1st Owner,82.0,Petrol,5.0,18.9,Hatchback,Hyderabad,Grand,621XAKTM6EY79P3PR,i10 Asta
8016,8016,8016,Hyundai,2018,1086.0,Comprehensive,5.32,84759.0,Automatic,2nd Owner,68.0,Petrol,5.0,20.3,Hatchback,Hyderabad,Santro,D9HRE5RP5H0RTLM8G,Sportz AMT BSIV
8017,8017,8017,Honda,2018,1199.0,Comprehensive,6.91,31289.0,Automatic,2nd Owner,88.7,Petrol,5.0,18.1,Sedan,Hyderabad,Amaze,4V98422V2A91413EL,S CVT i-VTEC
8018,8018,8018,Hyundai,2020,1086.0,Comprehensive,5.71,35505.0,Automatic,1st Owner,68.05,Petrol,5.0,20.3,Hatchback,Hyderabad,Santro,MAK1M5100MN4EWXCZ,Sportz AMT
8019,8019,8019,Hyundai,2015,1197.0,Comprehensive,4.43,40717.0,Manual,3rd Owner,82.0,Petrol,5.0,18.9,Hatchback,Hyderabad,Grand,L0VV8N3Z3EKJ95JHJ,i10 Asta
8020,8020,8020,Hyundai,2021,1493.0,3rd Party,18.18,30111.0,Manual,1st Owner,113.98,Diesel,6.0,20.4,SUV,Hyderabad,Alcazar,0LLANE6U6XXD2CSSL,Signature Diesel BSVI
8021,8021,8021,Hyundai,2019,1197.0,3rd Party,6.99,40424.0,Manual,1st Owner,81.86,Petrol,5.0,18.6,Hatchback,Hyderabad,i20,FWG824SR1GJP0CXEV,Sportz Plus BSIV
8022,8022,8022,Renault,2018,999.0,3rd Party,3.73,96475.0,Manual,1st Owner,67.0,Petrol,5.0,23.01,Hatchback,Hyderabad,KWID,TFFE625E5Z0R1R6JL,1.0 RXT Optional
8023,8023,8023,Hyundai,2022,1197.0,3rd Party,7.5,30000.0,Manual,1st Owner,81.86,Petrol,5.0,20.7,Hatchback,Hyderabad,Grand,SYPXCY202GPN7JD6Z,i10 Nios Sportz
8024,8024,8024,Tata,2017,2179.0,3rd Party,10.5,80000.0,Manual,3rd Owner,153.86,Diesel,7.0,17.6,SUV,Hyderabad,Hexa,FXVLN5842MZ3HBSKD,XT
8025,8025,8025,Maruti,2016,1248.0,3rd Party,2.7,120000.0,Manual,1st Owner,73.94,Diesel,5.0,23.2,Hatchback,Hyderabad,Ritz,LXPCWXUP1VKFV56NJ,LDi
8026,8026,8026,Nissan,2020,1461.0,3rd Party,7.0,60000.0,Manual,2nd Owner,84.8,Diesel,5.0,22.71,Sedan,Hyderabad,Sunny,NW5HD6VH2U7B9WV5Z,XE D
8027,8027,8027,Hyundai,2022,1197.0,3rd Party,6.7,40000.0,Manual,1st Owner,81.86,Petrol,5.0,20.7,Hatchback,Hyderabad,Grand,CEB5Y6SY945P96DP3,i10 Nios Magna
8028,8028,8028,Volkswagen,2018,1498.0,3rd Party,5.2,90000.0,Manual,2nd Owner,88.0,Diesel,5.0,20.14,Hatchback,Hyderabad,Polo,DZU83R3X7M17CFEP1,1.5 TDI Highline Plus
8029,8029,8029,Skoda,2020,1498.0,3rd Party,10.0,80000.0,Manual,2nd Owner,108.6,Diesel,5.0,21.13,Sedan,Hyderabad,Rapid,SKVCZC545F6C5DY95,1.5 TDI Ambition BSIV
8030,8030,8030,Maruti,2021,796.0,3rd Party,4.1,23748.0,Manual,1st Owner,47.33,Petrol,5.0,22.05,Hatchback,Hyderabad,Alto,D2SC965C76WBTJ0ZS,800 VXI BSVI
8031,8031,8031,Hyundai,2017,1591.0,Comprehensive,10.11,63242.0,Automatic,2nd Owner,121.3,Petrol,5.0,13.0,SUV,Hyderabad,Creta,J9RVKHNA4ZS300BVJ,1.6 VTVT AT SX Plus
8032,8032,8032,Maruti,2017,1248.0,Comprehensive,6.47,57217.0,Manual,1st Owner,74.0,Diesel,5.0,27.39,Hatchback,Hyderabad,Baleno,END5GNPT2NJ6LS7PK,1.3 Delta
8033,8033,8033,Hyundai,2014,1197.0,Comprehensive,5.62,63457.0,Manual,2nd Owner,81.83,Petrol,5.0,18.6,Hatchback,Hyderabad,i20,4T3JRMY40ZDBF1HKE,Asta 1.2
8034,8034,8034,Hyundai,2010,1086.0,3rd Party,1.78,81753.0,Manual,1st Owner,62.0,Petrol,5.0,,Hatchback,Hyderabad,Santro,J52ZHGCHX916N1X0C,Xing GL
8035,8035,8035,Hyundai,2018,1197.0,3rd Party,5.49,56129.0,Manual,1st Owner,81.86,Petrol,5.0,18.9,Hatchback,Hyderabad,Grand,Y13W3G1Y2EX7N9414,i10 1.2 Kappa Asta
8036,8036,8036,Tata,2020,1199.0,3rd Party,6.74,68413.0,Automatic,2nd Owner,83.83,Petrol,5.0,23.84,Hatchback,Hyderabad,Tiago,CU3MP94B7FGRFXFYS,XZA Plus Dual Tone
8037,8037,8037,Maruti,2014,1248.0,3rd Party,4.92,73626.0,Manual,1st Owner,74.0,Diesel,5.0,23.4,Sedan,Hyderabad,Swift,TZ7096CS9VH5ANARF,Dzire VDI
8038,8038,8038,Maruti,2018,1197.0,3rd Party,4.52,95753.0,Manual,1st Owner,81.8,Petrol,5.0,20.89,Hatchback,Hyderabad,Ignis,CN5AWRMF8P9LM7PXS,1.2 Delta BSIV
8039,8039,8039,Maruti,2018,1197.0,3rd Party,4.79,54907.0,Manual,2nd Owner,81.8,Petrol,5.0,20.89,Hatchback,Hyderabad,Ignis,SCJEC3AG5E5P2R8C4,1.2 Delta BSIV
8040,8040,8040,Maruti,2009,1248.0,3rd Party,2.5,120000.0,Manual,2nd Owner,75.0,Diesel,5.0,17.8,Hatchback,Hyderabad,Swift,05AZ31S61XNKZA5GK,Vdi BSIII
8041,8041,8041,Maruti,2009,1248.0,3rd Party,2.5,120000.0,Manual,2nd Owner,75.0,Diesel,5.0,17.8,Hatchback,Hyderabad,Swift,UHTZ1F59XCKDZ6CY4,Vdi BSIII
8042,8042,8042,Toyota,2013,2494.0,3rd Party,10.85,120000.0,Manual,1st Owner,100.0,Diesel,7.0,12.99,MUV,Hyderabad,Innova,8G5X51LV5HDBHVMUA,2.5 VX (Diesel) 7 Seater BS IV
8043,8043,8043,Tata,2021,2956.0,3rd Party,8.25,30000.0,Manual,1st Owner,85.0,Diesel,2.0,,Pickup,Hyderabad,Yodha,YU1CG2XZXZ69XNPSY,Pickup 1500
8044,8044,8044,Maruti,2017,1248.0,3rd Party,6.59,60000.0,Manual,1st Owner,74.0,Diesel,5.0,28.4,Hatchback,Hyderabad,Swift,E1L64UZG0ZKFE13BB,DDiS VDI
8045,8045,8045,Renault,2017,999.0,3rd Party,3.5,50000.0,Automatic,2nd Owner,67.0,Petrol,5.0,24.04,Hatchback,Hyderabad,KWID,R60CYKEK2AP8FAW78,1.0 AMT RXT
8046,8046,8046,Hyundai,2007,1086.0,3rd Party,1.55,100000.0,Manual,2nd Owner,62.1,Petrol,5.0,17.92,Hatchback,Hyderabad,Santro,V3NN2RGJ5B2MCP6C6,Xing GLS
8047,8047,8047,Honda,2018,1198.0,3rd Party,6.0,20000.0,Manual,2nd Owner,86.7,Petrol,5.0,17.8,Sedan,Hyderabad,Amaze,931MN99A60YFBHHRJ,S i-VTEC
8048,8048,8048,Ford,2018,1497.0,3rd Party,7.82,58559.0,Manual,1st Owner,121.31,Petrol,5.0,17.0,SUV,Hyderabad,Ecosport,08T5WC5J6NBS3H9RE,1.5 Petrol Titanium BSIV
8049,8049,8049,Maruti,2018,1248.0,3rd Party,8.06,88900.0,Automatic,1st Owner,74.02,Diesel,5.0,28.4,Sedan,Hyderabad,Swift,C9FCAMRV8E5LY1WG0,Dzire AMT ZDI Plus
8050,8050,8050,Maruti,2018,1197.0,3rd Party,3.81,103763.0,Manual,1st Owner,81.8,Petrol,5.0,20.89,Hatchback,Hyderabad,Ignis,3YHCZM2Z3ZRJ8RXZK,1.2 Sigma BSIV
8051,8051,8051,Hyundai,2016,1197.0,3rd Party,5.11,104436.0,Automatic,2nd Owner,82.0,Petrol,5.0,18.9,Hatchback,Hyderabad,Grand,BSE4D2ZN0VBKS0FSV,i10 Asta Option AT
8052,8052,8052,Maruti,2017,998.0,Comprehensive,4.1,83596.0,Manual,1st Owner,67.04,Petrol,5.0,20.51,Hatchback,Hyderabad,Wagon,DUWMKV469J5F74PM8,R VXI BS IV
8053,8053,8053,Tata,2020,1199.0,Zero Depreciation,6.14,66731.0,Automatic,1st Owner,83.83,Petrol,5.0,23.84,Hatchback,Hyderabad,Tiago,7XZ58JJJ3GRKDX1MN,XZA
8054,8054,8054,Hyundai,2017,1197.0,Comprehensive,6.68,26997.0,Manual,1st Owner,81.83,Petrol,5.0,18.6,Hatchback,Hyderabad,i20,FPL9HU456SNYK5SPK,Asta 1.2
8055,8055,8055,Maruti,2016,1197.0,Comprehensive,5.94,105224.0,Manual,2nd Owner,83.1,Petrol,5.0,21.4,Hatchback,Hyderabad,Baleno,UD5S46GM2K2GELFH6,1.2 Alpha
8056,8056,8056,Maruti,2019,1197.0,Comprehensive,6.99,49124.0,Manual,2nd Owner,83.1,Petrol,5.0,21.4,Hatchback,Hyderabad,Baleno,CDDU5G832CTNBTTJ5,1.2 Zeta
8057,8057,8057,Maruti,2016,998.0,3rd Party,4.01,87908.0,Manual,1st Owner,67.04,Petrol,5.0,20.51,Hatchback,Hyderabad,Wagon,RH1GU9650F08FGDFL,R Stingray VXI
8058,8058,8058,Maruti,2017,1248.0,3rd Party,5.61,98700.0,Automatic,2nd Owner,74.0,Diesel,5.0,26.8,Hatchback,Hyderabad,Ignis,2DJWSJAP7EFRJNSZZ,1.3 AMT Zeta
8059,8059,8059,Hyundai,2016,814.0,3rd Party,1.8,60000.0,Manual,2nd Owner,55.2,LPG,5.0,41.356,Hatchback,Hyderabad,EON,XYNE2ZP97L168GN1J,LPG Era Plus Option
8060,8060,8060,Honda,2011,1497.0,3rd Party,3.4,60000.0,Manual,2nd Owner,118.0,Petrol,5.0,17.0,Sedan,Hyderabad,City,EF2X1BF2XXY91FNW2,1.5 V MT
8061,8061,8061,Honda,2018,1497.0,3rd Party,10.5,20000.0,Automatic,1st Owner,117.6,Petrol,5.0,18.0,Sedan,Hyderabad,City,NPPZD5626062UM7KF,i-VTEC CVT ZX
8062,8062,8062,Tata,2015,1405.0,3rd Party,1.8,120000.0,Manual,1st Owner,48.21,Diesel,5.0,17.88,Hatchback,Hyderabad,Indica,WH8PS22X7R5J16HAL,V2 DLS BSIII
8063,8063,8063,Hyundai,2013,814.0,3rd Party,2.2,90000.0,Manual,2nd Owner,55.2,LPG,5.0,21.1,Hatchback,Hyderabad,EON,4MGWS7KWXX72F21PN,LPG Magna Plus
8064,8064,8064,Jeep,2018,1368.0,3rd Party,8.9,30000.0,Manual,2nd Owner,160.0,Petrol,5.0,16.0,SUV,Hyderabad,Compass,74TEALX58J3R9550Y,1.4 Sport
8065,8065,8065,Jeep,2018,1368.0,3rd Party,8.9,30000.0,Manual,2nd Owner,160.0,Petrol,5.0,16.0,SUV,Hyderabad,Compass,8D5Y3J1Y9LS972W2J,1.4 Sport
8066,8066,8066,Hyundai,2015,1591.0,3rd Party,6.0,80000.0,Manual,2nd Owner,121.3,Petrol,5.0,17.01,Sedan,Hyderabad,Verna,TMZ73M921H96KCUVH,1.6 SX VTVT
8067,8067,8067,Honda,2015,1497.0,3rd Party,6.2,69791.0,Manual,1st Owner,117.3,Petrol,5.0,17.4,Sedan,Hyderabad,City,VL8AE1ZL0PNFA2YK6,i VTEC V
8068,8068,8068,Maruti,2019,1197.0,3rd Party,7.01,42783.0,Manual,2nd Owner,83.1,Petrol,5.0,21.4,Hatchback,Hyderabad,Baleno,DGUR21VM8RY1WHJGT,1.2 Zeta
8069,8069,8069,Maruti,2017,1197.0,Comprehensive,5.65,52858.0,Manual,1st Owner,88.5,Petrol,5.0,22.38,Hatchback,Hyderabad,Swift,GXRY1HMW48GLNYB1R,VXI
8070,8070,8070,Hyundai,2016,1197.0,3rd Party,5.91,61060.0,Manual,2nd Owner,81.83,Petrol,5.0,18.6,Hatchback,Hyderabad,i20,Z7NGBH2Y0RX7FSUM5,Sportz 1.2
8071,8071,8071,Maruti,2013,998.0,Comprehensive,3.11,91405.0,Manual,1st Owner,67.1,Petrol,5.0,18.9,Hatchback,Hyderabad,Wagon,36W16LF76VSPGABDP,R VXI BS IV
8072,8072,8072,Maruti,2018,1197.0,Comprehensive,6.64,60765.0,Manual,1st Owner,83.1,Petrol,5.0,21.4,Hatchback,Hyderabad,Baleno,Y12AURUG469AXFA02,1.2 Alpha
8073,8073,8073,Hyundai,2019,1197.0,Comprehensive,5.17,55812.0,Manual,1st Owner,81.86,Petrol,5.0,18.9,Hatchback,Hyderabad,Grand,9RWXKEE93XK72ULJY,i10 1.2 Kappa Sportz BSIV
8074,8074,8074,Hyundai,2013,1197.0,Comprehensive,3.14,72473.0,Manual,1st Owner,78.9,Petrol,5.0,20.36,Hatchback,Hyderabad,i10,2B9WZEVR1LAA5VSVW,Magna
8075,8075,8075,Maruti,2015,1197.0,3rd Party,4.76,119106.0,Manual,2nd Owner,88.5,Petrol,5.0,22.38,Hatchback,Hyderabad,Swift,HDMHJ1X3XW6F1YRDH,ZXI
8076,8076,8076,Maruti,2018,1197.0,3rd Party,5.66,72599.0,Automatic,1st Owner,88.5,Petrol,5.0,22.56,Hatchback,Hyderabad,Swift,C0A9TUCX9AP38K2HV,VXI AMT
8077,8077,8077,Honda,2016,1497.0,Comprehensive,6.33,87335.0,Manual,1st Owner,117.3,Petrol,5.0,17.8,Sedan,Hyderabad,City,FH3MTBBE5CLYGWMPB,i VTEC SV
8078,8078,8078,Hyundai,2016,1197.0,3rd Party,4.97,28467.0,Manual,2nd Owner,82.0,Petrol,5.0,18.9,Hatchback,Hyderabad,Grand,0DF2CHMAXNYEHWFTF,i10 Sportz
8079,8079,8079,Maruti,2019,1248.0,3rd Party,7.0,70000.0,Manual,1st Owner,74.0,Diesel,5.0,28.4,Hatchback,Hyderabad,Swift,5A7JR5N86J4WNS4CM,VDI
8080,8080,8080,Nissan,2022,999.0,3rd Party,6.4,10000.0,Manual,2nd Owner,71.02,Petrol,5.0,18.75,SUV,Hyderabad,Magnite,FU8390979R0HKRGV2,XE BSVI
8081,8081,8081,Jaguar,2013,2179.0,3rd Party,17.0,70000.0,Automatic,2nd Owner,187.7,Diesel,5.0,16.36,Sedan,Hyderabad,XF,4ZCR2WAM1Y7CK1XSB,2.2 Litre Luxury
8082,8082,8082,Jaguar,2013,2179.0,3rd Party,18.0,70000.0,Automatic,1st Owner,187.7,Diesel,5.0,16.36,Sedan,Hyderabad,XF,VCV38VAMXPCSKR3TE,2.2 Litre Luxury
8083,8083,8083,Jaguar,2013,2179.0,3rd Party,17.5,70000.0,Automatic,1st Owner,187.7,Diesel,5.0,16.36,Sedan,Hyderabad,XF,088K3TYJXHTS2NZ1S,2.2 Litre Luxury
8084,8084,8084,Hyundai,2003,1086.0,3rd Party,0.95,120000.0,Manual,2nd Owner,,Petrol,5.0,,Hatchback,Hyderabad,Santro,1UUTLB3N2HFLYS37C,Xing XP
8085,8085,8085,Maruti,2016,1248.0,3rd Party,3.5,100000.0,Manual,1st Owner,73.94,Diesel,5.0,23.2,Hatchback,Hyderabad,Ritz,GMMAWKTF3V0F6P05C,LDi
8086,8086,8086,Chevrolet,2010,1991.0,3rd Party,3.5,90000.0,Automatic,2nd Owner,147.9,Diesel,5.0,18.1,Sedan,Hyderabad,Cruze,67099J9YXEDD0F4U4,LTZ AT
8087,8087,8087,Hyundai,2010,1197.0,3rd Party,2.59,65303.0,Manual,1st Owner,78.9,Petrol,5.0,20.36,Hatchback,Hyderabad,i10,0E4BZA6TX2K753RDP,Magna
8088,8088,8088,Hyundai,2019,1197.0,3rd Party,7.07,76407.0,Automatic,1st Owner,81.86,Petrol,5.0,20.7,Hatchback,Hyderabad,Grand,22661P403UB4Z8FTD,i10 Nios AMT Sportz
8089,8089,8089,Hyundai,2018,1582.0,3rd Party,9.91,76654.0,Automatic,1st Owner,126.2,Diesel,5.0,22.0,Sedan,Hyderabad,Verna,KFV9RWN35D06EMXRJ,CRDi 1.6 AT SX Plus
8090,8090,8090,Maruti,2019,1197.0,3rd Party,6.88,31286.0,Automatic,1st Owner,88.5,Petrol,5.0,22.56,Hatchback,Hyderabad,Swift,R6CGJCYM2C7CE9106,VXI AMT
8091,8091,8091,Maruti,2018,1197.0,Comprehensive,6.6,33444.0,Manual,1st Owner,81.8,Petrol,5.0,21.21,Sedan,Hyderabad,Swift,P8AK7F3M6CN12X4TX,Dzire ZXI 1.2
8092,8092,8092,Maruti,2016,998.0,Comprehensive,4.27,66754.0,Manual,1st Owner,67.04,Petrol,5.0,20.51,Hatchback,Hyderabad,Wagon,4FUPP1YN9S7MJNSLG,R VXI Optional
8093,8093,8093,Tata,2019,1199.0,3rd Party,5.62,30627.0,Manual,1st Owner,83.83,Petrol,5.0,23.84,Hatchback,Hyderabad,Tiago,C9V146CU2TM1M0UAV,XZ Plus Dual Tone
8094,8094,8094,Tata,2018,1199.0,Comprehensive,5.56,40534.0,Automatic,2nd Owner,83.83,Petrol,5.0,23.84,Hatchback,Hyderabad,Tiago,298SC8KM248BTUZ4X,1.2 Revotron XZA
8095,8095,8095,Maruti,2014,796.0,3rd Party,2.58,52946.0,Manual,2nd Owner,47.33,Petrol,5.0,22.05,Hatchback,Hyderabad,Alto,9ZNK38PS27T9K5CDM,800 LXI
8096,8096,8096,Honda,2019,1498.0,3rd Party,9.28,96940.0,Automatic,1st Owner,119.35,Petrol,5.0,18.4,Sedan,Hyderabad,City,4NFDGHK15MP6UVAA0,ZX CVT
8097,8097,8097,Maruti,2016,1197.0,3rd Party,5.76,102753.0,Manual,2nd Owner,83.1,Petrol,5.0,21.4,Hatchback,Hyderabad,Baleno,3RSPLA3A16NPUJPC6,1.2 Alpha
8098,8098,8098,Volkswagen,2015,1197.0,3rd Party,6.0,50000.0,Automatic,1st Owner,103.6,Petrol,5.0,17.21,Hatchback,Hyderabad,Polo,G4DFMKM01WWAWESSF,GT TSI
8099,8099,8099,Volkswagen,2015,1197.0,3rd Party,6.0,50000.0,Automatic,1st Owner,103.6,Petrol,5.0,17.21,Hatchback,Hyderabad,Polo,W0FZ7X974NEXTJVE4,GT TSI
8100,8100,8100,Volkswagen,2015,1197.0,3rd Party,6.0,50000.0,Automatic,1st Owner,103.6,Petrol,5.0,17.21,Hatchback,Hyderabad,Polo,Y0ZFXHBJXMF8CH9MF,GT TSI
8101,8101,8101,Ford,2013,1196.0,3rd Party,4.0,10000.0,Manual,1st Owner,70.02,Petrol,5.0,15.6,Hatchback,Hyderabad,Figo,8NMVECKXX81FHFYT1,Petrol EXI
8102,8102,8102,Volkswagen,2011,1598.0,3rd Party,3.0,90000.0,Manual,5th Owner,103.6,Diesel,5.0,20.54,Sedan,Hyderabad,Vento,21Y8PB7U8RWE7GYV8,Diesel Trendline
8103,8103,8103,Tata,2004,1396.0,3rd Party,0.8,70000.0,Manual,3rd Owner,85.0,Petrol,5.0,12.8,Tata,Hyderabad,Indigo,RJAJRT7A05DN525VC,Marina GLX
8104,8104,8104,Hyundai,2022,1497.0,3rd Party,16.85,40000.0,Manual,1st Owner,113.18,Petrol,5.0,,SUV,Hyderabad,Creta,ZU9WWP7795W5W1K6R,SX BSVI
8105,8105,8105,Toyota,2016,2755.0,3rd Party,20.0,110000.0,Automatic,1st Owner,171.5,Diesel,7.0,11.36,MUV,Hyderabad,Innova,2SLTDUP58DS7LN61F,Crysta 2.8 ZX AT BSIV
8106,8106,8106,Hyundai,2019,1086.0,Comprehensive,5.06,57435.0,Manual,1st Owner,68.0,Petrol,5.0,20.3,Hatchback,Hyderabad,Santro,UCB0SJ027J310U83M,Asta BSIV
8107,8107,8107,Maruti,2018,1197.0,3rd Party,7.19,65044.0,Automatic,2nd Owner,83.1,Petrol,5.0,21.4,Hatchback,Hyderabad,Baleno,AB5YR3AR1W9GT4SLS,1.2 CVT Alpha
8108,8108,8108,Maruti,2018,1197.0,Zero Depreciation,7.14,44348.0,Automatic,1st Owner,81.8,Petrol,5.0,21.21,Sedan,Hyderabad,Swift,897KERG27AM9ER5G0,Dzire AMT VXI
8109,8109,8109,Maruti,2016,1197.0,3rd Party,5.11,47462.0,Manual,1st Owner,88.5,Petrol,5.0,22.38,Hatchback,Hyderabad,Swift,66EKGJCA4KA99A36F,VXI
8110,8110,8110,Hyundai,2016,1197.0,3rd Party,6.63,70760.0,Manual,2nd Owner,81.83,Petrol,5.0,18.6,Hatchback,Hyderabad,i20,Z7M0YNVD1FW5ETX3A,Asta 1.2
8111,8111,8111,Honda,2013,1198.0,3rd Party,3.52,60993.0,Manual,1st Owner,86.8,Petrol,5.0,19.4,Hatchback,Hyderabad,Brio,7UD52XBV3829KPSP0,V MT
8112,8112,8112,Hyundai,2016,1197.0,3rd Party,5.91,47875.0,Manual,1st Owner,81.83,Petrol,5.0,18.6,Hatchback,Hyderabad,i20,8CM2DGTV1R8V1V6SV,Sportz 1.2
8113,8113,8113,Tata,2018,1199.0,Comprehensive,5.96,43401.0,Manual,1st Owner,83.81,Petrol,5.0,20.3,Sedan,Hyderabad,Tigor,7T3B3TX67NXFDD8GZ,XZ Plus
8114,8114,8114,Maruti,2015,796.0,3rd Party,2.66,73944.0,Manual,1st Owner,47.33,Petrol,5.0,22.05,Hatchback,Hyderabad,Alto,V5PZEG9N9151GJA5W,800 LXI
8115,8115,8115,Maruti,2019,1197.0,3rd Party,6.84,89899.0,Automatic,1st Owner,88.5,Petrol,5.0,22.56,Hatchback,Hyderabad,Swift,A5FRE77B6C90SKS49,ZXI Plus AMT
8116,8116,8116,Maruti,2017,998.0,Zero Depreciation,3.99,52791.0,Automatic,1st Owner,67.0,Petrol,5.0,20.51,Hatchback,Hyderabad,Wagon,E44EELBD1P1KDYRF2,R AMT VXI
8117,8117,8117,Tata,2016,1396.0,3rd Party,2.0,100000.0,Manual,1st Owner,69.0,Diesel,5.0,25.0,Hatchback,Hyderabad,Indica,WRTUH46Y123F2V5WD,V2 LS
8118,8118,8118,Honda,2022,1498.0,3rd Party,22.5,30000.0,Automatic,1st Owner,96.55,Petrol,5.0,26.5,Sedan,Hyderabad,City,9ZVLUTNL3JJ6UEG5P,Hybrid ZX Sensing eHEV
8119,8119,8119,Honda,2021,1199.0,3rd Party,7.2,40000.0,Manual,1st Owner,88.76,Petrol,5.0,18.6,Sedan,Hyderabad,Amaze,Z7NVYZ41X9BA8NL5K,VX Petrol
8120,8120,8120,Honda,2015,1198.0,3rd Party,5.5,40000.0,Automatic,2nd Owner,86.8,Petrol,5.0,16.5,Hatchback,Hyderabad,Brio,9PZZ2KFD3GFJ0CHNN,VX AT
8121,8121,8121,Ford,2015,1498.0,3rd Party,6.5,70000.0,Manual,1st Owner,98.59,Diesel,5.0,22.77,SUV,Hyderabad,Ecosport,Y77V64Z123THP2GP6,1.5 TDCi Titanium BSIV
8122,8122,8122,Hyundai,2009,1197.0,3rd Party,2.2,60000.0,Manual,2nd Owner,78.9,Petrol,5.0,20.36,Hatchback,Hyderabad,i10,VCNG0EDW56RB5K1LV,Magna
8123,8123,8123,Honda,2018,1498.0,3rd Party,7.0,80000.0,Manual,1st Owner,98.6,Diesel,5.0,25.5,SUV,Hyderabad,WR-V,B18UWZ8J5U9N65BLF,i-DTEC VX
8124,8124,8124,Hyundai,2017,1197.0,3rd Party,6.0,60000.0,Manual,1st Owner,81.83,Petrol,5.0,18.6,Hatchback,Hyderabad,i20,MM84DE2PXPDZ7FJX3,Magna 1.2
8125,8125,8125,Maruti,2022,1462.0,3rd Party,9.35,17513.0,Manual,1st Owner,103.25,Petrol,5.0,20.65,Sedan,Hyderabad,Ciaz,R2NAR2BE8BS8APCFK,Delta BSVI
8126,8126,8126,Renault,2018,999.0,3rd Party,4.06,48556.0,Automatic,1st Owner,67.0,Petrol,5.0,23.01,Hatchback,Hyderabad,KWID,X3XXHEVGXU33Z611M,1.0 RXT Optional AT 2016-2019
8127,8127,8127,Maruti,2017,1248.0,3rd Party,5.76,105133.0,Manual,1st Owner,74.0,Diesel,5.0,25.2,Hatchback,Hyderabad,Swift,YG3K95V33ULJTJPH7,VDI BSIV
8128,8128,8128,Honda,2020,1199.0,Comprehensive,7.73,50385.0,Automatic,1st Owner,88.76,Petrol,5.0,18.3,Sedan,Hyderabad,Amaze,FWBYGA9S74GZTENA2,VX CVT Petrol
8129,8129,8129,Maruti,2017,1248.0,Comprehensive,8.59,67725.0,Manual,1st Owner,88.5,Diesel,5.0,24.3,SUV,Hyderabad,Vitara,CZ8RKVW3XG0BYBSML,Brezza ZDi Plus Dual Tone
8130,8130,8130,Maruti,2017,998.0,3rd Party,4.11,64464.0,Manual,1st Owner,67.04,Petrol,5.0,20.51,Hatchback,Hyderabad,Wagon,CUJJPSNU7WNE7ZYF6,R VXI BS IV
8131,8131,8131,Maruti,2014,1197.0,Comprehensive,4.66,73889.0,Manual,1st Owner,88.5,Petrol,5.0,22.38,Hatchback,Hyderabad,Swift,4YZZ1DBBXUL8XK2H6,VXI
8132,8132,8132,Hyundai,2020,1197.0,3rd Party,6.46,29765.0,Manual,2nd Owner,81.86,Petrol,5.0,20.7,Hatchback,Hyderabad,Grand,8VMGT6WT0CSWV3WLG,i10 Nios Sportz
8133,8133,8133,Maruti,2019,998.0,Comprehensive,4.87,35564.0,Manual,2nd Owner,65.71,Petrol,5.0,25.24,Hatchback,Hyderabad,Celerio,AJBEBA9R1PBDACCXE,ZXI
8134,8134,8134,Hyundai,2017,1197.0,3rd Party,6.06,22808.0,Manual,2nd Owner,81.83,Petrol,5.0,18.6,Hatchback,Hyderabad,i20,XNVKP1PS6V4ZYUVM5,Sportz 1.2
8135,8135,8135,Maruti,2019,998.0,3rd Party,4.18,76003.0,Manual,1st Owner,67.05,Petrol,5.0,21.7,Hatchback,Hyderabad,S-Presso,LAY6XC1289SANGVSM,VXI Opt 2019-2022
8136,8136,8136,Maruti,2013,1197.0,Comprehensive,4.03,36577.0,Manual,3rd Owner,88.5,Petrol,5.0,22.38,Hatchback,Hyderabad,Swift,TRF8MWK74WYMEVKAY,VXI
8137,8137,8137,Nissan,2014,1461.0,3rd Party,5.0,120000.0,Manual,3rd Owner,108.5,Diesel,5.0,19.01,SUV,Hyderabad,Terrano,B0PHESZU3FNEAYGWZ,XV Premium 110 PS
8138,8138,8138,Honda,2014,1498.0,3rd Party,4.0,120000.0,Manual,1st Owner,98.6,Diesel,5.0,25.8,Sedan,Hyderabad,Amaze,VWG8R78H7FR3CD2UJ,E i-Dtech
8139,8139,8139,Maruti,2022,1197.0,3rd Party,8.0,20000.0,Manual,1st Owner,88.5,Petrol,5.0,22.38,Hatchback,Hyderabad,Swift,GKZAJ91G50KEWUD4F,VXI BSVI
